REF_DATE,GEO,DGUID,Alternative measures,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS 
2013-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,120.6,,,,1
2013-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,120.9,,,,1
2013-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.0,,,,1
2013-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.2,,,,1
2013-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.0,,,,1
2013-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.0,,,,1
2013-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.2,,,,1
2013-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.4,,,,1
2013-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.6,,,,1
2013-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.5,,,,1
2013-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.0,,,,1
2014-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,121.3,,,,1
2014-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,122.1,,,,1
2014-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,122.5,,,,1
2014-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,122.7,,,,1
2014-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,123.3,,,,1
2014-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,123.2,,,,1
2014-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,123.1,,,,1
2014-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,123.7,,,,1
2014-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,124.0,,,,1
2014-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,124.4,,,,1
2014-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,124.1,,,,1
2014-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,123.7,,,,1
2015-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,124.0,,,,1
2015-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,124.7,,,,1
2015-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,125.4,,,,1
2015-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,125.5,,,,1
2015-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.0,,,,1
2015-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.0,,,,1
2015-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.0,,,,1
2015-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.3,,,,1
2015-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.6,,,,1
2015-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,127.0,,,,1
2015-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.6,,,,1
2015-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.1,,,,1
2016-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,126.5,,,,1
2016-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,127.1,,,,1
2016-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.0,,,,1
2016-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.2,,,,1
2016-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.6,,,,1
2016-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.6,,,,1
2016-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.6,,,,1
2016-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.6,,,,1
2016-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.9,,,,1
2016-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.1,,,,1
2016-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.5,,,,1
2016-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.1,,,,1
2017-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,128.7,,,,1
2017-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.2,,,,1
2017-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.6,,,,1
2017-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.6,,,,1
2017-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.7,,,,1
2017-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.8,,,,1
2017-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.7,,,,1
2017-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.7,,,,1
2017-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.9,,,,1
2017-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,130.3,,,,1
2017-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,130.2,,,,1
2017-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,129.6,,,,1
2018-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,130.2,,,,1
2018-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.1,,,,1
2018-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.4,,,,1
2018-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.5,,,,1
2018-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.4,,,,1
2018-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.5,,,,1
2018-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.8,,,,1
2018-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.9,,,,1
2018-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.9,,,,1
2018-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,132.4,,,,1
2018-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,132.1,,,,1
2018-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,131.8,,,,1
2019-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,132.2,,,,1
2019-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,133.1,,,,1
2019-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,133.5,,,,1
2019-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,133.5,,,,1
2019-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.1,,,,1
2019-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.1,,,,1
2019-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.5,,,,1
2019-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.4,,,,1
2019-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.4,,,,1
2019-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.9,,,,1
2019-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.6,,,,1
2019-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.0,,,,1
2020-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,134.6,,,,1
2020-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.5,,,,1
2020-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.6,,,,1
2020-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.1,,,,1
2020-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.0,,,,1
2020-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.6,,,,1
2020-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.5,,,,1
2020-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.5,,,,1
2020-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,135.7,,,,1
2020-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,136.3,,,,1
2020-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,136.6,,,,1
2020-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,136.0,,,,1
2021-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,136.7,,,,1
2021-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,137.1,,,,1
2021-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,137.5,,,,1
2021-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,138.2,,,,1
2021-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,138.8,,,,1
2021-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,139.2,,,,1
2021-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,140.0,,,,1
2021-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,140.3,,,,1
2021-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,140.7,,,,1
2021-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,141.5,,,,1
2021-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,141.5,,,,1
2021-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,141.5,,,,1
2022-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,142.6,,,,1
2022-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,143.7,,,,1
2022-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,145.1,,,,1
2022-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,146.1,,,,1
2022-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,147.3,,,,1
2022-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,147.8,,,,1
2022-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,148.5,,,,1
2022-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,148.5,,,,1
2022-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.1,,,,1
2022-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.7,,,,1
2022-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.7,,,,1
2022-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.2,,,,1
2023-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,149.7,,,,1
2023-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada and excluding the effect of changes in indirect taxes",2002=100,17,units,0,v112593702,1.4,150.4,,,,1
2010-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,113.0,,,,1
2010-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,113.9,,,,1
2010-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,113.7,,,,1
2010-04,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,113.9,,,,1
2010-05,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,114.3,,,,1
2010-06,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,114.3,,,,1
2010-07,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,114.8,,,,1
2010-08,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,114.8,,,,1
2010-09,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,115.1,,,,1
2010-10,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,115.5,,,,1
2010-11,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,115.6,,,,1
2010-12,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,115.3,,,,1
2011-01,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,115.3,,,,1
2011-02,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,115.6,,,,1
2011-03,Canada,2016A000011124,"Consumer Price Index (CPI), all-items excluding eight of the most volatile components as defined by the Bank of Canada",2002=100,17,units,0,v112593703,1.5,116.4,,,,1
